ImgPath,category,occasion,occasion_confidence
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6134_0.jpg,womens-skirts,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6158_0.jpg,womens-skirts,Casual,TensorBase(0.9428)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6159_0.jpg,womens-skirts,Casual,TensorBase(0.9887)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6163_0.jpg,womens-regular-pants,Casual,TensorBase(0.8391)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6164_0.jpg,womens-regular-pants,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6181_0.jpg,womens-regular-pants,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6182_0.jpg,womens-regular-pants,Sports,TensorBase(0.7237)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6190_0.jpg,sneakers,Casual,TensorBase(0.9976)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6191_0.jpg,womens-jumpers,Sports,TensorBase(0.7393)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6192_0.jpg,womens-skirts,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6199_0.jpg,sneakers,Casual,TensorBase(0.9844)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6209_0.jpg,womens-skirts,Casual,TensorBase(0.9943)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6214_0.jpg,womens-regular-pants,Casual,TensorBase(0.9969)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6216_0.jpg,womens-regular-pants,Casual,TensorBase(0.9994)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6217_0.jpg,womens-regular-pants,Casual,TensorBase(0.9876)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6227_0.jpg,womens-jumpers,Casual,TensorBase(0.9936)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6237_0.jpg,womens-regular-pants,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6240_0.jpg,sneakers,Casual,TensorBase(0.9954)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6244_0.jpg,womens-jumpers,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6248_0.jpg,womens-skirts,Casual,TensorBase(0.9956)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6249_0.jpg,womens-regular-pants,Casual,TensorBase(0.9281)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6251_0.jpg,womens-regular-pants,Sports,TensorBase(0.8490)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_6254_0.jpg,boots,Casual,TensorBase(0.9959)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6255_0.jpg,sneakers,Casual,TensorBase(0.9922)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6256_0.jpg,womens-jumpers,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_6263_0.jpg,boots,Casual,TensorBase(0.9939)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6272_0.jpg,womens-jumpers,Casual,TensorBase(0.9960)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6277_0.jpg,womens-skirts,Casual,TensorBase(0.9982)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6289_0.jpg,womens-regular-pants,Casual,TensorBase(0.8895)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_6290_0.jpg,womens-shorts,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6292_0.jpg,womens-regular-pants,Casual,TensorBase(0.9968)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6297_0.jpg,sneakers,Casual,TensorBase(0.9833)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_6298_0.jpg,womens-shorts,Casual,TensorBase(0.9877)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6301_0.jpg,womens-regular-pants,Sports,TensorBase(0.5135)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6308_0.jpg,womens-regular-pants,Casual,TensorBase(0.9862)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6309_0.jpg,womens-jumpers,Casual,TensorBase(0.9912)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6317_0.jpg,womens-regular-pants,Casual,TensorBase(0.7890)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6329_0.jpg,womens-regular-pants,Casual,TensorBase(0.9994)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6330_0.jpg,womens-regular-pants,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6334_0.jpg,womens-regular-pants,Casual,TensorBase(0.8903)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6335_0.jpg,sneakers,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_6340_0.jpg,boots,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6341_0.jpg,sneakers,Sports,TensorBase(0.5236)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6348_0.jpg,sneakers,Sports,TensorBase(0.7386)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6350_0.jpg,womens-regular-pants,Casual,TensorBase(0.7666)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6355_0.jpg,sneakers,Casual,TensorBase(0.9972)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6361_0.jpg,womens-regular-pants,Sports,TensorBase(0.5465)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6370_0.jpg,womens-regular-pants,Casual,TensorBase(0.8839)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6377_0.jpg,sneakers,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6379_0.jpg,womens-regular-pants,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6387_0.jpg,womens-regular-pants,Casual,TensorBase(0.9514)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6392_0.jpg,womens-jumpers,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6400_0.jpg,womens-jumpers,Casual,TensorBase(0.8371)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6402_0.jpg,womens-regular-pants,Casual,TensorBase(0.7640)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6405_0.jpg,womens-skirts,Casual,TensorBase(0.9771)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6406_0.jpg,sneakers,Casual,TensorBase(0.9929)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6407_0.jpg,sneakers,Casual,TensorBase(0.9480)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6411_0.jpg,womens-skirts,Casual,TensorBase(0.9984)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6413_0.jpg,womens-regular-pants,Casual,TensorBase(0.9612)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6414_0.jpg,womens-skirts,Casual,TensorBase(0.9966)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_6430_0.jpg,boots,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6438_0.jpg,womens-regular-pants,Casual,TensorBase(0.9992)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6442_0.jpg,womens-skirts,Casual,TensorBase(0.9968)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6453_0.jpg,womens-skirts,Casual,TensorBase(0.9994)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6466_0.jpg,womens-skirts,Casual,TensorBase(0.9985)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_6470_0.jpg,boots,Casual,TensorBase(0.9994)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6471_0.jpg,womens-regular-pants,Casual,TensorBase(0.6954)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6474_0.jpg,womens-skirts,Casual,TensorBase(0.8499)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6477_0.jpg,womens-regular-pants,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6502_0.jpg,womens-skirts,Casual,TensorBase(0.9965)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6505_0.jpg,womens-regular-pants,Casual,TensorBase(0.9815)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6506_0.jpg,sneakers,Casual,TensorBase(0.9993)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6507_0.jpg,womens-regular-pants,Casual,TensorBase(0.7232)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_6515_0.jpg,womens-shorts,Casual,TensorBase(0.9980)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6521_0.jpg,womens-regular-pants,Casual,TensorBase(0.9964)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6530_0.jpg,womens-skirts,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6531_0.jpg,womens-regular-pants,Casual,TensorBase(0.9741)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6551_0.jpg,sneakers,Casual,TensorBase(0.9699)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6553_0.jpg,womens-regular-pants,Casual,TensorBase(0.9989)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6559_0.jpg,womens-regular-pants,Sports,TensorBase(0.8915)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6561_0.jpg,womens-regular-pants,Casual,TensorBase(0.9995)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6584_0.jpg,womens-jumpers,Casual,TensorBase(0.9737)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6588_0.jpg,womens-jumpers,Casual,TensorBase(0.9308)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6617_0.jpg,womens-jumpers,Casual,TensorBase(0.6778)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6621_0.jpg,womens-regular-pants,Casual,TensorBase(0.5058)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6626_0.jpg,womens-regular-pants,Casual,TensorBase(0.9277)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6628_0.jpg,womens-skirts,Sports,TensorBase(0.6395)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6641_0.jpg,womens-jumpers,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6644_0.jpg,womens-skirts,Casual,TensorBase(0.9986)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_6645_0.jpg,womens-shorts,Casual,TensorBase(0.9877)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_6648_0.jpg,boots,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6660_0.jpg,womens-jumpers,Casual,TensorBase(0.9849)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6665_0.jpg,womens-jumpers,Casual,TensorBase(0.6607)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6673_0.jpg,womens-regular-pants,Casual,TensorBase(0.7786)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_6685_0.jpg,boots,Casual,TensorBase(0.9889)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6690_0.jpg,womens-jumpers,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6691_0.jpg,womens-regular-pants,Casual,TensorBase(0.5353)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6703_0.jpg,womens-regular-pants,Casual,TensorBase(0.9855)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6705_0.jpg,womens-regular-pants,Casual,TensorBase(0.9684)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6713_0.jpg,womens-regular-pants,Casual,TensorBase(0.9545)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_6720_0.jpg,womens-shorts,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6725_0.jpg,womens-regular-pants,Casual,TensorBase(0.9723)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6732_0.jpg,womens-skirts,Casual,TensorBase(0.9963)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6745_0.jpg,sneakers,Casual,TensorBase(0.9993)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6746_0.jpg,womens-regular-pants,Casual,TensorBase(0.9466)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6748_0.jpg,womens-regular-pants,Casual,TensorBase(0.9960)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6750_0.jpg,womens-regular-pants,Sports,TensorBase(0.9198)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6752_0.jpg,womens-skirts,Casual,TensorBase(0.9984)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6776_0.jpg,sneakers,Casual,TensorBase(0.6334)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6778_0.jpg,womens-regular-pants,Casual,TensorBase(0.8944)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6783_0.jpg,womens-skirts,Casual,TensorBase(0.9992)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6786_0.jpg,womens-skirts,Casual,TensorBase(0.9787)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6788_0.jpg,womens-jumpers,Casual,TensorBase(0.9776)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6795_0.jpg,sneakers,Casual,TensorBase(0.9975)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6803_0.jpg,womens-regular-pants,Casual,TensorBase(0.9985)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6818_0.jpg,womens-skirts,Casual,TensorBase(0.9926)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6825_0.jpg,womens-jumpers,Casual,TensorBase(0.9933)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6839_0.jpg,womens-skirts,Casual,TensorBase(0.9974)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6840_0.jpg,womens-regular-pants,Sports,TensorBase(0.6243)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_6844_0.jpg,boots,Casual,TensorBase(0.9553)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6846_0.jpg,womens-jumpers,Casual,TensorBase(0.9995)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_6847_0.jpg,womens-skirts,Casual,TensorBase(0.9436)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6850_0.jpg,womens-regular-pants,Casual,TensorBase(0.9931)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6862_0.jpg,womens-jumpers,Casual,TensorBase(0.7469)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6867_0.jpg,womens-regular-pants,Casual,TensorBase(0.9895)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6871_0.jpg,womens-regular-pants,Casual,TensorBase(0.9977)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6872_0.jpg,womens-regular-pants,Casual,TensorBase(0.9922)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_6874_0.jpg,womens-shorts,Casual,TensorBase(0.9995)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6883_0.jpg,womens-regular-pants,Casual,TensorBase(0.9950)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6892_0.jpg,sneakers,Sports,TensorBase(0.8907)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6893_0.jpg,womens-regular-pants,Casual,TensorBase(0.9577)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_6908_0.jpg,boots,Casual,TensorBase(0.9978)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_6932_0.jpg,womens-shorts,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_6940_0.jpg,sneakers,Casual,TensorBase(0.5254)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6945_0.jpg,womens-regular-pants,Casual,TensorBase(0.9137)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6950_0.jpg,womens-jumpers,Casual,TensorBase(0.9994)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6957_0.jpg,womens-regular-pants,Casual,TensorBase(0.9470)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6959_0.jpg,womens-regular-pants,Casual,TensorBase(0.9740)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6967_0.jpg,womens-regular-pants,Casual,TensorBase(0.6719)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_6969_0.jpg,womens-jumpers,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_6972_0.jpg,boots,Casual,TensorBase(0.9994)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_6981_0.jpg,womens-regular-pants,Casual,TensorBase(0.8958)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7002_0.jpg,womens-regular-pants,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_7003_0.jpg,sneakers,Casual,TensorBase(0.9909)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7010_0.jpg,womens-regular-pants,Casual,TensorBase(0.9607)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7016_0.jpg,womens-regular-pants,Sports,TensorBase(0.4403)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7018_0.jpg,womens-jumpers,Casual,TensorBase(0.9770)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_7039_0.jpg,sneakers,Casual,TensorBase(0.9981)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7044_0.jpg,womens-regular-pants,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7048_0.jpg,womens-jumpers,Casual,TensorBase(0.9945)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7058_0.jpg,womens-regular-pants,Casual,TensorBase(0.9513)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_7064_0.jpg,womens-shorts,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_7067_0.jpg,womens-skirts,Casual,TensorBase(0.9992)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7071_0.jpg,womens-regular-pants,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7075_0.jpg,womens-jumpers,Casual,TensorBase(0.9928)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_7077_0.jpg,womens-skirts,Casual,TensorBase(0.9943)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_7087_0.jpg,womens-shorts,Casual,TensorBase(0.9978)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7105_0.jpg,womens-regular-pants,Casual,TensorBase(0.9906)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7122_0.jpg,womens-regular-pants,Casual,TensorBase(0.9907)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7125_0.jpg,womens-regular-pants,Casual,TensorBase(0.9940)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_7130_0.jpg,womens-shorts,Casual,TensorBase(0.9778)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7141_0.jpg,womens-jumpers,Casual,TensorBase(0.9739)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7142_0.jpg,womens-jumpers,Casual,TensorBase(0.9512)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_7144_0.jpg,womens-skirts,Casual,TensorBase(0.9916)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_7149_0.jpg,womens-shorts,Casual,TensorBase(0.9987)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7153_0.jpg,womens-regular-pants,Casual,TensorBase(0.9579)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_7156_0.jpg,womens-skirts,Casual,TensorBase(0.9957)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7160_0.jpg,womens-regular-pants,Casual,TensorBase(0.8863)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7161_0.jpg,womens-regular-pants,Casual,TensorBase(0.7164)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_7166_0.jpg,sneakers,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_7176_0.jpg,womens-skirts,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_7187_0.jpg,womens-shorts,Casual,TensorBase(0.9219)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7190_0.jpg,womens-regular-pants,Casual,TensorBase(0.8872)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7197_0.jpg,womens-jumpers,Casual,TensorBase(0.9989)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7208_0.jpg,womens-jumpers,Casual,TensorBase(0.9986)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_7225_0.jpg,womens-skirts,Casual,TensorBase(0.9608)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_7231_0.jpg,womens-skirts,Casual,TensorBase(0.9265)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7240_0.jpg,womens-jumpers,Casual,TensorBase(0.9987)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7241_0.jpg,womens-jumpers,Casual,TensorBase(0.9991)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7245_0.jpg,womens-jumpers,Casual,TensorBase(0.5935)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7276_0.jpg,womens-regular-pants,Formal,TensorBase(0.8146)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7283_0.jpg,womens-jumpers,Casual,TensorBase(0.9969)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7299_0.jpg,womens-regular-pants,Casual,TensorBase(0.9987)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7306_0.jpg,womens-jumpers,Casual,TensorBase(0.9995)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_7318_0.jpg,sneakers,Casual,TensorBase(0.9993)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7320_0.jpg,womens-jumpers,Casual,TensorBase(0.6550)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7342_0.jpg,womens-regular-pants,Casual,TensorBase(0.9979)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_7344_0.jpg,womens-skirts,Casual,TensorBase(0.8835)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7350_0.jpg,womens-regular-pants,Casual,TensorBase(0.9962)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_7360_0.jpg,sneakers,Casual,TensorBase(0.9991)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7362_0.jpg,womens-regular-pants,Sports,TensorBase(0.9148)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_7365_0.jpg,sneakers,Casual,TensorBase(0.9512)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_7373_0.jpg,womens-shorts,Casual,TensorBase(0.9984)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7374_0.jpg,womens-jumpers,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_7391_0.jpg,womens-jumpers,Casual,TensorBase(0.9934)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7392_0.jpg,womens-regular-pants,Sports,TensorBase(0.9930)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7406_0.jpg,womens-regular-pants,Casual,TensorBase(0.9126)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7433_0.jpg,womens-regular-pants,Casual,TensorBase(0.9719)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_7434_0.jpg,sneakers,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7438_0.jpg,womens-regular-pants,Casual,TensorBase(0.7874)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_7447_0.jpg,womens-shorts,Casual,TensorBase(0.9985)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_7466_0.jpg,womens-regular-pants,Casual,TensorBase(0.9473)
